,Unnamed: 0,speaker,content,block,session
7997,1734,Ashley, Okay.,1,2103
7997,1734,Ashley,"//So,",1,2103
7997,1734,Ashley,now onto the Relay task.,1,2103
7998,1735,Vika, //I want to open this.,1,2103
7999,1736,Ashley, So…Desktop…Relay.,1,2103
8000,1737,Will, Pass it on.,1,2103
8001,1738,Will, Here we go.,1,2103
8001,1738,Will,"Okay,",1,2103
8001,1738,Will,cool.,1,2103
8001,1738,Will,Okay?...,1,2103
8001,1738,Will,"So,",1,2103
8001,1738,Will,you see that message there?,1,2103
8001,1738,Will,See how you can send it to,1,2103
8002,1739,Ashley, Are there any more strawberries?,1,2103
8003,1740,Oleg, Okay…,1,2103
8004,1741,Vika, Do we have none left?,1,2103
8005,1742,Katya, Mhm.,1,2103
8006,1743,Vika, Okay.,1,2103
8006,1743,Vika,Maybe later.,1,2103
8007,1744,Ashley, No you’re fine.,1,2103
8007,1744,Ashley,Okay.,1,2103
8007,1744,Ashley,Take your time.,1,2103
8008,1745,Will, Hm…,1,2103
8009,1746,Oleg," Oh,",1,2103
8009,1746,Oleg,it’s been ten minutes.,1,2103
8010,1747,Saleh, How can we forward the message?,1,2103
8011,1748,Will, You choose one.,1,2103
8011,1748,Will,"So,",1,2103
8011,1748,Will,click on this one.,1,2103
8012,1749,Ashley, You are waiting for a new message.,1,2103
8013,1750,Will," Oh,",1,2103
8013,1750,Will,you don’t have any?,1,2103
8014,1751,Saleh," Oh,",1,2103
8014,1751,Saleh,okay.,1,2103
8015,1752,Ashley," You don’t have any messages…Oh yeah,",1,2103
8015,1752,Ashley,and there were strict instructions //that we are,1,2103
8016,1753,Oleg, //[UI],1,2103
8017,1754,Katya, Mhm.,1,2103
8018,1755,Ashley, It’s a change from last time.,1,2103
8019,1756,Will, You just gotta select it and send it.,1,2103
8020,1757,Will, [UI],1,2103
8021,1758,Katya, My leg.,1,2103
8022,1759,Will, This one?,1,2103
8023,1760,Oleg, Material…Pumps…pumps…,1,2103
8024,1761,Will, Sorry.,1,2103
8024,1761,Will,What is this?,1,2103
8025,1762,Oleg, [UI],1,2103
8026,1763,Oleg, [UI],1,2103
8027,1764,Will, Cool.,1,2103
8028,1765,Katya," Excuse me,",1,2103
8028,1765,Katya,Oleg.,1,2103
8028,1765,Katya,It’s everything related to you.,1,2103
8029,1766,Oleg," Yes,",1,2103
8029,1766,Oleg,I understand.,1,2103
8029,1766,Oleg,Everything has been resolved for me.,1,2103
8029,1766,Oleg,I want to tell you that practically everything has reached us.,1,2103
8029,1766,Oleg,Complete.,1,2103
8030,1767,Katya, Mhm.,1,2103
8031,1768,Oleg, Very fortunate.,1,2103
8032,1769,Katya," Water filtration – it is…Well,",1,2103
8032,1769,Katya,okay.,1,2103
8032,1769,Katya,I’ll send it.,1,2103
8033,1770,Ashley, You don’t say.,1,2103
8034,1771,Vika, Great.,1,2103
8034,1771,Vika,Now I know who you’re connected to…,1,2103
8035,1772,Ashley, Yeah.,1,2103
8035,1772,Ashley,They said that //we can’t…,1,2103
8036,1773,Katya, //[UI],1,2103
8037,1774,Oleg, I do know who is sending messages to me.,1,2103
8038,1775,Vika, Now I know //whom to send it to.,1,2103
8039,1776,Ashley, //No communicating.,1,2103
8040,1777,Oleg, Yes.,1,2103
8041,1778,Ashley, No talking!,1,2103
8042,1779,Oleg, I’m figuring out who is from where.,1,2103
8043,1780,Oleg, Okay…Also leading.,1,2103
8044,1781,Will, Bla-la-la-la,1,2103
8045,1782,Vika, [UI],1,2103
8046,1783,Will, Mhm.,1,2103
8047,1784,Katya, Who is the hydrogeologist?,1,2103
8048,1785,Ashley, I see the drilling specialist is sending me a lot of stuff.,1,2103
8049,1786,Vika," It’s just that I know about your connections,",1,2103
8049,1786,Vika,//so I’m sending it to you.,1,2103
8050,1787,Katya," //I can see the hydrogeologist,",1,2103
8050,1787,Katya,sedimentologist…It’s just…,1,2103
8051,1788,Ashley, //And who is the drilling specialist?,1,2103
8051,1788,Ashley,"Yeah,",1,2103
8051,1788,Ashley,drilling specialist.,1,2103
8051,1788,Ashley,You’re giving me a lot.,1,2103
8052,1789,Katya, Not only to you.,1,2103
8052,1789,Katya,"She’s given Oleg a lot,",1,2103
8052,1789,Katya,too.,1,2103
8053,1790,Vika, This one is for Oleg.,1,2103
8053,1790,Vika,Please pass it on.,1,2103
8054,1791,Katya, Output.,1,2103
8055,1792,Vika, Two minutes.,1,2103
8056,1793,Katya, Shoot.,1,2103
8056,1793,Katya,"So,",1,2103
8056,1793,Katya,okay.,1,2103
8057,1794,Will, [PH] Beep-boop.,1,2103
8057,1794,Will,Beep-boop.,1,2103
8057,1794,Will,Beep-boop.,1,2103
8058,1795,Vika, Here…This is for here.,1,2103
8059,1796,Oleg, This message isn’t here for some reason.,1,2103
8059,1796,Oleg,Water…water…,1,2103
8060,1797,Will, Cool.,1,2103
8060,1797,Will,Cool.,1,2103
8060,1797,Will,Cool.,1,2103
8061,1798,Vika, Who is communicating with…,1,2103
8062,1799,Vika, There’s a connection here.,1,2103
8063,1800,Saleh," So,",1,2103
8063,1800,Saleh,"you all send it to the operation specialist,",1,2103
8063,1800,Saleh,yeah?,1,2103
8064,1801,Will, I send a lot to the operation specialist.,1,2103
8065,1802,Vika, There’s a connection here.,1,2103
8066,1803,Saleh:,  And they send it to Vika.,1,2103
8067,1804,Vika, Hm?,1,2103
8068,1805,Saleh, Operation specialist.,1,2103
8069,1806,Saleh, Thirty seconds.,1,2103
8070,1807,Saleh," Three,",1,2103
8070,1807,Saleh,"two,",1,2103
8070,1807,Saleh,one…,1,2103
8071,1808,Will, Slice.,1,2103
8072,1809,Saleh, Done.,1,2103
8073,1810,Will:,  Slice and dice.,1,2103
8074,1811,Ashley, Do we do this twice?,1,2103
8075,1812,Will, I think so.,1,2103
8076,1813,Ashley, I think we do.,1,2103
8077,1814,Oleg," No,",1,2103
8077,1814,Oleg,there’s a lot there.,1,2103
8078,1815,Ashley, I think that we’ll do it one more time.,1,2103
8079,1816,Saleh, Done?,1,2103
8080,1817,Oleg, One more time?,1,2103
8081,1818,Ashley, Yes.,1,2103
8081,1818,Ashley,"//We do it one more time,",1,2103
8081,1818,Ashley,I think.,1,2103
8082,1819,Will," //Yes,",1,2103
8082,1819,Will,but we’ll see.,1,2103
8083,1820,Oleg, Are we choosing other pairs now?,1,2103
8084,1821,Will," Yeah,",1,2103
8084,1821,Will,yes.,1,2103
8084,1821,Will,"Hold on,",1,2103
8084,1821,Will,hold on.,1,2103
8085,1822,Ashley," //Yes,",1,2103
8085,1822,Ashley,we just pick a different pair this time.,1,2103
8086,1823,Vika, //Not necessarily.,1,2103
8086,1823,Vika,You can choose the same.,1,2103
8087,1824,Saleh, Again?,1,2103
8088,1825,Ashley, Yeah.,1,2103
8088,1825,Ashley,Just pick different people.,1,2103
8088,1825,Ashley,If you want.,1,2103
8089,1826,Saleh, Okay.,1,2103
8090,1827,Will, Boop-boop.,1,2103
8091,1828,Vika, Beep-beep.,1,2103
8091,1828,Vika,Boop-boop,1,2103
8092,1829,Ashley, [SL] Packards.,1,2103
8093,1830,Katya," Now,",1,2103
8093,1830,Katya,somebody will suffer.,1,2103
8093,1830,Katya,The person that forwarded me all the messages.,1,2103
8094,1831,Will, Somebody will suffer.,1,2103
8095,1832,Katya, Here you go.,1,2103
8095,1832,Katya,There!,1,2103
8096,1833,Vika, Uh-oh.,1,2103
8097,1834,Will, I like it when you’re talking like you’re a kid on the block.,1,2103
8097,1834,Will,Like…,1,2103
8098,1835,Katya, Who are you?,1,2103
8098,1835,Katya,"Hydrogeologist,",1,2103
8098,1835,Katya,yes?,1,2103
8099,1836,Vika, No.,1,2103
8100,1837,Katya," Hydrogeologist,",1,2103
8100,1837,Katya,I know.,1,2103
8101,1838,Vika, No.,1,2103
8102,1839,Ashley," I should’ve picked you,",1,2103
8102,1839,Ashley,Katya.,1,2103
8102,1839,Ashley,Since you’ve sent me so many things.,1,2103
8103,1840,Katya," [SL] Oh,",1,2103
8103,1840,Katya,no!,1,2103
8104,1841,Ashley," No,",1,2103
8104,1841,Ashley,I didn’t.,1,2103
8104,1841,Ashley,I…,1,2103
8105,1842,Katya," Okay,",1,2103
8105,1842,Katya,that’s it.,1,2103
8106,1843,Ashley, Look at your fancy notes.,1,2103
8107,1844,Katya, Oh my God.,1,2103
8107,1844,Katya,That was clever.,1,2103
8107,1844,Katya,Wow!,1,2103
8107,1844,Katya,"I want that,",1,2103
8107,1844,Katya,too.,1,2103
8108,1845,Vika, Clever balls.,1,2103
8109,1846,Katya, Damn.,1,2103
8110,1847,Ashley, You can see on here where…okay.,1,2103
8111,1848,Will, You made a lot of effort here.,1,2103
8111,1848,Will,"We didn’t work that much,",1,2103
8111,1848,Will,so we’re fine.,1,2103
8112,1849,Vika, Can I just live my life in peace?,1,2103
8113,1850,Will," No,",1,2103
8113,1850,Will,you can’t.,1,2103
8114,1851,Ashley, Okay.,1,2103
8115,1852,Vika, What?,1,2103
8116,1853,Katya, Oh my God!,1,2103
8117,1854,Will, Oh my God…Cool.,1,2103
8117,1854,Will,Super cool.,1,2103
8118,1855,Katya, Nobody chose me.,1,2103
8118,1855,Katya,You guys are great.,1,2103
8119,1856,Will, How do you know that nobody chose you?,1,2103
8120,1857,Katya, Nobody is writing to me.,1,2103
8121,1858,Will," Not yet,",1,2103
8121,1858,Will,but you don’t know.,1,2103
8121,1858,Will,"Maybe,",1,2103
8121,1858,Will,there will be something later.,1,2103
8122,1859,Ashley, I’m getting old.,1,2103
8122,1859,Ashley,My back hurts from just sitting here.,1,2103
8123,1860,Will," Same,",1,2103
8123,1860,Will,though.,1,2103
8124,1861,Will," Just a little sit down for two and a half hours,",1,2103
8124,1861,Will,nbd.,1,2103
8124,1861,Will,What do we have after this?,1,2103
8125,1862,Ashley," // Another survey,",1,2103
8125,1862,Ashley,"so,",1,2103
8125,1862,Ashley,DeChurch ten after this one.,1,2103
8126,1863,Vika, //[UI],1,2103
8127,1864,Will, //Two more surveys.,1,2103
8128,1865,Vika," Yes,",1,2103
8128,1865,Vika,okay.,1,2103
8128,1865,Vika,Really?,1,2103
8128,1865,Vika,"Oh,",1,2103
8128,1865,Vika,hello.,1,2103
8129,1866,Will, I wanna be your destination.,1,2103
8130,1867,Katya," As you work in the first round,",1,2103
8130,1867,Katya,so you will rest in the second round.,1,2103
8131,1868,Will, Yes.,1,2103
8132,1869,Katya, Nobody chooses you.,1,2103
8133,1870,Vika, This is for here.,1,2103
8134,1871,Will, Okay.,1,2103
8134,1871,Will,What are you doing?,1,2103
8134,1871,Will,This?,1,2103
8134,1871,Will,No.,1,2103
8135,1872,Katya, I want to tidy up here.,1,2103
8135,1872,Katya,Don’t…,1,2103
8136,1873,Will," //Katya,",1,2103
8136,1873,Will,please don’t use this thing for it.,1,2103
8136,1873,Will,Seriously?,1,2103
8137,1874,Vika, //Can I live my life in peace?,1,2103
8138,1875,Will, You’re spending our resources.,1,2103
8139,1876,Katya," [SL] Wipe your hand,",1,2103
8139,1876,Katya,at least.,1,2103
8140,1877,Will, Okay...,1,2103
8140,1877,Will,"Okay,",1,2103
8140,1877,Will,very cool.,1,2103
8140,1877,Will,How are you?,1,2103
8140,1877,Will,Let’s go have some coffee.,1,2103
8140,1877,Will,"Apparently,",1,2103
8140,1877,Will,we don’t have much work to do today.,1,2103
8141,1878,Katya, We deserve that.,1,2103
8142,1879,Vika, No!,1,2103
8143,1880,Katya, Is nobody writing you at all?,1,2103
8144,1881,Vika, They are.,1,2103
8145,1882,Katya," Oh,",1,2103
8145,1882,Katya,they’re writing to me.,1,2103
8146,1883,Vika, [UI]…Then let’s look.,1,2103
8147,1884,Will, Science…,1,2103
8148,1885,Vika," I need these guys,",1,2103
8148,1885,Vika,right?,1,2103
8149,1886,Will, See what you’ve done?,1,2103
8149,1886,Will,"So much…now,",1,2103
8149,1886,Will,I need to wait for it to dry.,1,2103
8150,1887,Katya, It smells nice.,1,2103
8150,1887,Katya,Don’t make stuff up.,1,2103
8151,1888,Katya," So,",1,2103
8151,1888,Katya,this time you didn’t choose me?,1,2103
8151,1888,Katya,"Now you can’t send it,",1,2103
8151,1888,Katya,right?,1,2103
8152,1889,Vika," Okay…Let’s try this here,",1,2103
8152,1889,Vika,if…,1,2103
8153,1890,Will," Somebody will suffer…beep-boop… I want them to watch this video,",1,2103
8153,1890,Will,"where it’s like: “Hey,",1,2103
8153,1890,Will,hello.,1,2103
8153,1890,Will,This is William Brown”.,1,2103
8154,1891,Vika, [UI],1,2103
8155,1892,Will, It’s year 1998 for us.,1,2103
8156,1893,Vika," Oh,",1,2103
8156,1893,Vika,you also have access to us?,1,2103
8157,1894,Katya, You sent the message around in full circle.,1,2103
8158,1895,Vika, In full circle.,1,2103
8159,1896,Katya," Well,",1,2103
8159,1896,Katya,that’s true.,1,2103
8159,1896,Katya,It keeps circling back to the same people.,1,2103
8160,1897,Ashley, Oh my God!,1,2103
8160,1897,Ashley,"Hydrogeologist,",1,2103
8160,1897,Ashley,what are you doing to me?,1,2103
8161,1898,Will, Can you work faster please?,1,2103
8162,1899,Vika, [SL] Nein.,1,2103
8163,1900,Saleh, Will…,1,2103
8164,1901,Oleg," Yes,",1,2103
8164,1901,Oleg,it’s circling around there…,1,2103
8165,1902,Saleh," Vika,",1,2103
8165,1902,Saleh,we are sending messages to Ashley.,1,2103
8166,1903,Ashley, God dang it!,1,2103
8166,1903,Ashley,Stop!,1,2103
8167,1904,Vika, Okay… Five minutes?,1,2103
8168,1905,Will, Cool.,1,2103
8169,1906,Saleh, [SL] That’s it.,1,2103
8170,1907,Vika, This is for you…,1,2103
8171,1908,Vika, Back to the structural geologist.,1,2103
8172,1909,Will, Hm?,1,2103
8173,1910,Vika, Oops.,1,2103
8174,1911,Will, Damn!,1,2103
8174,1911,Will,Structural geologist is receiving fifteen now…,1,2103
8175,1912,Ashley, I know.,1,2103
8175,1912,Ashley,He is struggling.,1,2103
8176,1913,Oleg, Piping system – it is…piping?,1,2103
8177,1914,Will, Pipes.,1,2103
8178,1915,Oleg, Pipes.,1,2103
8179,1916,Vika, Beep-beep.,1,2103
8180,1917,Katya, Boop-boop.,1,2103
8181,1918,Will, Sewerage.,1,2103
8182,1919,Katya," Oh,",1,2103
8182,1919,Katya,finally there’s a message.,1,2103
8183,1920,Will, I’ve got a message.,1,2103
8183,1920,Will,At last.,1,2103
8184,1921,Vika, Structural geologist is snowed under with messages.,1,2103
8185,1922,Ashley, Okay.,1,2103
8186,1923,Vika," The meteorologist,",1,2103
8186,1923,Vika,too.,1,2103
8187,1924,Ashley, [UI],1,2103
8188,1925,Oleg, Barabashka went…[UI],1,2103
8189,1926,Ashley, This one is going around in circles.,1,2103
8190,1927,Vika," Well,",1,2103
8190,1927,Vika,okay.,1,2103
8191,1928,Vika, A minute and a half.,1,2103
8192,1929,Oleg, Maintenance is just sitting there.,1,2103
8192,1929,Oleg,Keeping it all to himself.,1,2103
8193,1930,Oleg, The sedimentologist isn’t working either.,1,2103
8194,1931,Katya," Yes,",1,2103
8194,1931,Katya,I’m a sedimentologist.,1,2103
8195,1932,Vika, Is it okay for you?,1,2103
8196,1933,Oleg," Geologist,",1,2103
8196,1933,Oleg,what are we waiting for?,1,2103
8197,1934,Katya, Done.,1,2103
8197,1934,Katya,"Five,",1,2103
8197,1934,Katya,"//four,",1,2103
8197,1934,Katya,"three,",1,2103
8197,1934,Katya,two...,1,2103
8198,1935,Oleg, Two geologists.,1,2103
8199,1936,Saleh, [SL] He didn’t finish.,1,2103
8200,1937,Ashley, Last one.,1,2103
8200,1937,Ashley,What did we get?,1,2103
8201,1938,Ashley, I like this one.,1,2103
8202,1939,Will, Good job everybody.,1,2103
8203,1940,Vika, Yes.,1,2103
8203,1940,Vika,[UI],1,2103
8204,1941,Ashley, Great job!,1,2103
8204,1941,Ashley,Okay.,1,2103
8205,1942,Saleh, Are we done?,1,2103
8206,1943,Ashley," Well,",1,2103
8206,1943,Ashley,we have DeChurch ten.,1,2103
8207,1944,Katya, It was fun.,1,2103
8208,1945,Oleg, //Do you have unanswered messages left?,1,2103
8209,1946,Will, //It’s just a survey that we do.,1,2103
8210,1947,Ashley, Yeah.,1,2103
8211,1948,Will, We’re here anyway.,1,2103
8212,1949,Vika, That a second person //forwarded to me.,1,2103
8213,1950,Saleh, //DeChurch ten?,1,2103
8214,1951,Ashley, Yeah.,1,2103
8214,1951,Ashley,"So,",1,2103
8214,1951,Ashley,let me tell you where you guys need to put your recordings.,1,2103
8214,1951,Ashley,"So,",1,2103
8214,1951,Ashley,I think we can stop.,1,2103
8215,1952,Oleg, Are we finishing?,1,2103
8216,1953,Will, Yeah.,1,2103
8216,1953,Will,Finishing.,1,2103
8217,1954,Vika, Yes.,1,2103
8218,1955,Will, Pressing STOP here.,1,2103
8219,1956,Ashley, STOP.,1,2103
8219,1956,Ashley,STOP here.,1,2103
8220,1957,Will, STOP here.,1,2103
8221,1958,Katya, STOP here.,1,2103
8222,1959,Ashley, Here.,1,2103
8223,1960,Will," No,",1,2103
8223,1960,Will,it’s not STOP.,1,2103
8223,1960,Will,That’s PAUSE.,1,2103
8224,1961,Vika, This is STOP.,1,2103
8225,1962,Will, STOP is this one.,1,2103
8225,1962,Will,Why are you pressing it as if you are so cool?,1,2103
8226,1963,Ashley, Okay.,1,2103
8227,1964,Will, Press here.,1,2103
8227,1964,Will,"No,",1,2103
8227,1964,Will,here.,1,2103
8228,1965,Katya, Like so?,1,2103
8228,1965,Katya,That’s it?,1,2103
8228,1965,Katya,I press STOP?,1,2103
8229,1966,Vika," No,",1,2103
8229,1966,Vika,here.,1,2103
8230,1967,Will," Yes,",1,2103
8230,1967,Will,I’ve pressed STOP.,1,2103
8231,1968,Katya," It’s because I’m cool,",1,2103
8231,1968,Katya,I’ve pressed STOP.,1,2103
8232,1969,Ashley," And,",1,2103
8232,1969,Ashley,"I’m pressing STOP for video,",1,2103
8232,1969,Ashley,too.,1,2103
8233,1970,Vika, What?,1,2103
8234,1972,Saleh, [UI],1,2103
8235,1973,Oleg, Got it.,1,2103
8236,1974,Ashley, And don’t minimize…Don’t minimize it.,1,2103
8237,1975,Oleg, Mhm.,1,2103
8238,1976,Ashley, Don’t minimize it.,1,2103
8239,1977,Katya," Oh,",1,2103
8239,1977,Katya,"oh,",1,2103
8239,1977,Katya,oh.,1,2103
8239,1977,Katya,I have no space.,1,2103
8239,1977,Katya,"Hold on,",1,2103
8239,1977,Katya,just a second.,1,2103
8240,1978,Vika, Oopie.,1,2103
8241,1979,Will," What do you mean,",1,2103
8241,1979,Will,you have no space?,1,2103
8242,1980,Vika," And I can delete the previous recording,",1,2103
8242,1980,Vika,"by the way,",1,2103
8242,1980,Vika,right?,1,2103
8243,1981,Ashley, Continue recording you mean?,1,2103
8244,1982,Vika," I mean,",1,2103
8244,1982,Vika,"yeah,",1,2103
8244,1982,Vika,recording.,1,2103
8245,1983,Ashley, You continue.,1,2103
8246,1984,Vika," The previous,",1,2103
8246,1984,Vika,I mean.,1,2103
8247,1985,Ashley," Oh,",1,2103
8247,1985,Ashley,"you can get rid of it,",1,2103
8247,1985,Ashley,"yeah,",1,2103
8247,1985,Ashley,if it’s on…Yeah.,1,2103
8248,1986,Ashley," But,",1,2103
8248,1986,Ashley,"I mean,",1,2103
8248,1986,Ashley,it on your thing anyway.,1,2103
8249,1987,Katya, I’ll delete it now.,1,2103
8250,1988,Ashley, Okay.,1,2103
8250,1988,Ashley,"So,",1,2103
8250,1988,Ashley,everyone starts their video…their audio recording too.,1,2103
8251,1989,Vika, Yep.,1,2103
8252,1990,Ashley, Okay… Okay.,1,2103
8252,1990,Ashley,"So,",1,2103
8252,1990,Ashley,"again,",1,2103
8252,1990,Ashley,"just like last time,",1,2103
8252,1990,Ashley,"you know,",1,2103
8252,1990,Ashley,"when I count to three,",1,2103
8252,1990,Ashley,we all say “Mark”.,1,2103
8253,1991,Vika, Okay.,1,2103
8254,1992,Oleg, Do you have the recording?,1,2103
8255,1993,Ashley, Yes.,1,2103
8255,1993,Ashley,I have the recording.,1,2103
8256,1994,Oleg, Alright.,1,2103
8256,1994,Oleg,We got it.,1,2103
8257,1995,Ashley, Okay.,1,2103
8257,1995,Ashley,"So,",1,2103
8257,1995,Ashley,everybody has their cameras turned on and your audio device turned on.,1,2103
8258,1996,Ashley, Correct?,1,2103
8259,1997,Will, Is your audio on?,1,2103
8260,1998,Oleg, [SL] Correct.,1,2103
8261,1999,Ashley, Press the…,1,2103
8262,2000,Saleh," Which one,",1,2103
8262,2000,Saleh,this?,1,2103
8263,2001,Ashley, //Yeah.,1,2103
8264,2002,Will, //Yeah.,1,2103
8264,2002,Will,Yeah.,1,2103
8265,2003,Ashley, Okay.,1,2103
8265,2003,Ashley,"So,",1,2103
8265,2003,Ashley,everybody should have a red dot.,1,2103
8265,2003,Ashley,Yes.,1,2103
8265,2003,Ashley,Okay.,1,2103
8265,2003,Ashley,So…,1,2103
8266,2004,Saleh, Video also?,1,2103
8267,2005,Ashley, Yes.,1,2103
8268,2006,Oleg, The sixteenth.,1,2103
8268,2006,Oleg,The sixteenth.,1,2103
8269,2007,Ashley," And make sure it kind of…Yeah,",1,2103
8269,2007,Ashley,make sure your face is fully into it.,1,2103
8269,2007,Ashley,Yeah.,1,2103
8270,2008,Oleg, The sixteenth.,1,2103
8271,2009,Ashley, Okay.,1,2103
8271,2009,Ashley,Okay.,1,2103
8271,2009,Ashley,"So,",1,2103
8271,2009,Ashley,"today is November 16th,",1,2103
8271,2009,Ashley,2021.,1,2103
8271,2009,Ashley,The time is 15:27.,1,2103
8271,2009,Ashley,It’s mission day twelve.,1,2103
8271,2009,Ashley,"On a count of three: one,",1,2103
8271,2009,Ashley,"two,",1,2103
8271,2009,Ashley,three.,1,2103
8271,2009,Ashley,//Mark.,1,2103
8272,2010,All, //Mark.,1,2103
8273,2011,Ashley, Okay.,1,2103
8273,2011,Ashley,"So,",1,2103
8273,2011,Ashley,at this point we can begin to establish connection with Martian analysis group.,1,2103
8273,2011,Ashley,"So,",1,2103
8273,2011,Ashley,we can write to them on the chat.,1,2103
8274,2012,Will, What’s happened?,1,2103
8275,2013,Oleg, Are they already communicating with us or not?,1,2103
8275,2013,Oleg,Or…,1,2103
8276,2014,Will, I haven’t heard anything yet.,1,2103
8277,2015,Vika," [UI] …Oops,",1,2103
8277,2015,Vika,"oops,",1,2103
8277,2015,Vika,oops.,1,2103
8277,2015,Vika,"Please,",1,2103
