session,sender,receiver,sender_dialog
2115,Oleg,Vika,question
2115,Vika,Oleg,statement
2115,Oleg,Vika,question
2115,Vika,Will,backchannel
2115,Will,Ashley,statement
2115,Ashley,Saleh,statement
2115,Saleh,Vika,question
2115,Vika,Will,statement
2115,Will,Vika,statement
2115,Vika,Oleg,question
2115,Oleg,Ashley,floor-grabber
2115,Ashley,Saleh,statement
2115,Saleh,Will,statement
2115,Will,Oleg,statement
2115,Oleg,Saleh,floor-grabber
2115,Saleh,Ashley,question
2115,Ashley,Will,statement
2115,Will,Oleg,statement
2115,Oleg,Ashley,statement
2115,Ashley,Will,backchannel
2115,Will,Oleg,statement
2115,Oleg,Vika,statement
2115,Vika,Will,statement
2115,Will,Oleg,statement
2115,Oleg,Will,question
2115,Will,Oleg,statement
2115,Oleg,Ashley,question
2115,Ashley,Oleg,statement
2115,Oleg,Ashley,question
2115,Ashley,Oleg,statement
2115,Oleg,Ashley,statement
2115,Ashley,Oleg,statement
2115,Oleg,Oleg,statement
2115,Oleg,Ashley,question
2115,Ashley,Vika,statement
2115,Vika,Oleg,statement
2115,Oleg,Ashley,statement
2115,Ashley,Vika,statement
2115,Vika,Oleg,statement
2115,Oleg,Will,statement
2115,Will,Saleh,statement
2115,Saleh,Will,statement
2115,Will,Saleh,statement
2115,Saleh,Oleg,statement
2115,Oleg,Ashley,statement
2115,Ashley,Vika,question
2115,Vika,Ashley,question
2115,Ashley,Vika,statement
2115,Vika,Ashley,question
2115,Ashley,Vika,statement
2115,Vika,Ashley,statement
2115,Ashley,Vika,question
2115,Vika,Ashley,backchannel
2115,Ashley,Vika,statement
2115,Vika,Will,statement
2115,Will,Ashley,statement
2115,Ashley,Oleg,statement
2115,Oleg,Vika,statement
2115,Vika,Oleg,statement
2115,Oleg,Oleg,statement
2115,Oleg,Ashley,statement
2115,Ashley,Oleg,question
2115,Oleg,Ashley,statement
2115,Ashley,Oleg,statement
2115,Oleg,Ashley,statement
2115,Ashley,Oleg,statement
2115,Oleg,Ashley,statement
2115,Ashley,Vika,disruption
2115,Vika,Ashley,statement
2115,Ashley,Vika,statement
2115,Vika,Ashley,statement
2115,Ashley,Oleg,statement
2115,Oleg,Will,statement
2115,Will,Vika,statement
2115,Vika,Vika,statement
2115,Vika,Ashley,statement
2115,Ashley,Will,statement
2115,Will,Ashley,question
2115,Ashley,Will,statement
2115,Will,Ashley,statement
2115,Ashley,Will,statement
2115,Will,Ashley,statement
2115,Ashley,Will,statement
2115,Will,Ashley,statement
2115,Ashley,Will,statement
2115,Will,Vika,statement
2115,Vika,Ashley,statement
2115,Ashley,Will,statement
2115,Will,Ashley,statement
2115,Ashley,Saleh,statement
2115,Saleh,Vika,question
2115,Vika,Saleh,backchannel
2115,Saleh,Saleh,statement
2115,Saleh,Ashley,question
2115,Ashley,Will,statement
2115,Will,Vika,statement
2115,Vika,Ashley,statement
2115,Ashley,Saleh,statement
2115,Saleh,Will,statement
2115,Will,Vika,backchannel
2115,Vika,Will,statement
2115,Will,Oleg,disruption
2115,Oleg,Will,question
2115,Will,Ashley,statement
2115,Ashley,Will,question
2115,Will,Ashley,statement
2115,Ashley,Will,question
2115,Will,Saleh,statement
2115,Saleh,Ashley,question
2115,Ashley,Will,question
2115,Will,Ashley,statement
2115,Ashley,Vika,question
2115,Vika,Ashley,question
2115,Ashley,Will,statement
2115,Will,Vika,statement
2115,Vika,Will,question
2115,Will,Vika,statement
2115,Vika,Saleh,statement
2115,Saleh,Will,statement
2115,Will,Saleh,statement
2115,Saleh,Vika,statement
2115,Vika,Ashley,statement
2115,Ashley,Oleg,statement
2115,Oleg,Vika,question
2115,Vika,Ashley,disruption
2115,Ashley,Will,backchannel
2115,Will,Ashley,statement
2115,Ashley,Oleg,question
2115,Oleg,Will,statement
2115,Will,Vika,statement
2115,Vika,Oleg,statement
2115,Oleg,Will,question
2115,Will,Saleh,statement
2115,Saleh,Oleg,statement
2115,Oleg,Will,statement
2115,Will,Vika,backchannel
2115,Vika,Will,statement
2115,Will,Ashley,question
2115,Ashley,Saleh,statement
2115,Saleh,Will,statement
