,Utterance_ID,Dialogue_Act,Channel_ID,Speaker,Dialogue_ID,Utterance,Label,Idx
16550,Bmr006-c2_4163070_4163500,b,Bmr006-c2,mn005,Bmr006,yeah .,2,16550
16553,Bmr006-c4_4166250_4166670,b,Bmr006-c4,fe008,Bmr006,uhhuh .,2,16553
16555,Bmr006-c3_4167200_4167620,b,Bmr006-c3,me013,Bmr006,yeah .,2,16555
16556,Bmr006-c0_4167240_4167430,b,Bmr006-c0,me018,Bmr006,yeah .,2,16556
16557,Bmr006-c2_4167790_4168190,b,Bmr006-c2,mn005,Bmr006,yeah .,2,16557
16563,Bmr006-c4_4186080_4186430,b,Bmr006-c4,fe008,Bmr006,uhhuh .,2,16563
16564,Bmr006-c3_4186420_4186540,b,Bmr006-c3,me013,Bmr006,yeah .,2,16564
16566,Bmr006-c2_4186760_4187000,b,Bmr006-c2,mn005,Bmr006,yeah .,2,16566
16569,Bmr006-c2_4189770_4190340,b,Bmr006-c2,mn005,Bmr006,yeah .,2,16569
16574,Bmr006-c0_4204600_4204800,b,Bmr006-c0,me018,Bmr006,yeah .,2,16574
16575,Bmr006-c2_4205040_4205540,b,Bmr006-c2,mn005,Bmr006,yeah .,2,16575
16577,Bmr006-c0_4207530_4207860,b,Bmr006-c0,me018,Bmr006,yeah .,2,16577
16581,Bmr006-c2_4214160_4214380,b,Bmr006-c2,mn005,Bmr006,yeah .,2,16581
16583,Bmr006-c2_4214860_4215080,b,Bmr006-c2,mn005,Bmr006,yeah .,2,16583
16590,Bmr006-c2_4232650_4233100,b,Bmr006-c2,mn005,Bmr006,yeah .,2,16590
16591,Bmr006-c2_4234510_4234920,b,Bmr006-c2,mn005,Bmr006,yeah .,2,16591
16592,Bmr006-c4_4235570_4235940,b,Bmr006-c4,fe008,Bmr006,uhhuh .,2,16592
16594,Bmr006-c2_4235800_4236170,b,Bmr006-c2,mn005,Bmr006,yeah .,2,16594
16595,Bmr006-c4_4235940_4236200,b,Bmr006-c4,fe008,Bmr006,yeah .,2,16595
16596,Bmr006-c2_4236910_4237400,b,Bmr006-c2,mn005,Bmr006,yeah .,2,16596
16598,Bmr006-c3_4239700_4240010,b,Bmr006-c3,me013,Bmr006,yeah .,2,16598
16600,Bmr006-c1_4251440_4252150,b,Bmr006-c1,me011,Bmr006,uhhuh .,2,16600
16605,Bmr006-c1_4268390_4268660,b,Bmr006-c1,me011,Bmr006,yeah .,2,16605
16609,Bmr006-c2_4274480_4274960,b,Bmr006-c2,mn005,Bmr006,yeah .,2,16609
16613,Bmr006-c4_4283730_4284290,b,Bmr006-c4,fe008,Bmr006,uhhuh .,2,16613
16623,Bmr006-c2_4298750_4299400,b,Bmr006-c2,mn005,Bmr006,yeah .,2,16623
16631,Bmr006-c0_4324280_4324670,b,Bmr006-c0,me018,Bmr006,uhhuh .,2,16631
16634,Bmr006-c3_4326750_4327700,b,Bmr006-c3,me013,Bmr006,uh .,2,16634
16645,Bmr006-c4_4352570_4352820,b,Bmr006-c4,fe008,Bmr006,uhhuh .,2,16645
16654,Bmr006-c4_4368210_4368960,b,Bmr006-c4,fe008,Bmr006,uhhuh yeah .,2,16654
16659,Bmr006-c3_4375900_4376170,b,Bmr006-c3,me013,Bmr006,yeah .,2,16659
16662,Bmr006-c2_4377940_4378960,b,Bmr006-c2,mn005,Bmr006,okay .,2,16662
16666,Bmr006-c1_4384750_4385840,b,Bmr006-c1,me011,Bmr006,yeah ab- - absolutely .,2,16666
16668,Bmr006-c1_4389240_4389960,b,Bmr006-c1,me011,Bmr006,oh yeah sure .,2,16668
16674,Bmr006-c2_4402560_4403060,b,Bmr006-c2,mn005,Bmr006,okay .,2,16674
16677,Bmr006-c2_4407890_4408620,b,Bmr006-c2,mn005,Bmr006,okay .,2,16677
16682,Bmr006-c1_4419460_4419730,b,Bmr006-c1,me011,Bmr006,yeah .,2,16682
16786,Bmr007-c3_0085143_0085403,b,Bmr007-c3,me013,Bmr007,okay .,2,16786
16809,Bmr007-c3_0141456_0141596,b,Bmr007-c3,me013,Bmr007,okay .,2,16809
16829,Bmr007-c2_0215780_0215890,b,Bmr007-c2,mn014,Bmr007,okay .,2,16829
16840,Bmr007-c3_0272023_0272173,b,Bmr007-c3,me013,Bmr007,huh .,2,16840
16842,Bmr007-c4_0273698_0274108,b,Bmr007-c4,mn005,Bmr007,uhhuh .,2,16842
16843,Bmr007-c3_0276294_0276934,b,Bmr007-c3,me013,Bmr007,uh .,2,16843
16844,Bmr007-c2_0277503_0278113,b,Bmr007-c2,mn014,Bmr007,uhhuh .,2,16844
16852,Bmr007-c4_0290977_0291437,b,Bmr007-c4,mn005,Bmr007,uhhuh .,2,16852
16853,Bmr007-c4_0292992_0293272,b,Bmr007-c4,mn005,Bmr007,uhhuh .,2,16853
16862,Bmr007-c0_0358400_0359110,b,Bmr007-c0,me018,Bmr007,huh !,2,16862
16863,Bmr007-c4_0359808_0360138,b,Bmr007-c4,mn005,Bmr007,uhhuh .,2,16863
16870,Bmr007-c4_0376089_0378967,b,Bmr007-c4,mn005,Bmr007,yeah yeah .,2,16870
16871,Bmr007-c2_0376122_0376322,b,Bmr007-c2,mn014,Bmr007,yeah .,2,16871
16884,Bmr007-c4_0422101_0422441,b,Bmr007-c4,mn005,Bmr007,yeah yeah .,2,16884
16886,Bmr007-c4_0423174_0424004,b,Bmr007-c4,mn005,Bmr007,yeah yeah .,2,16886
16889,Bmr007-c3_0424507_0424597,b,Bmr007-c3,me013,Bmr007,yeah .,2,16889
16899,Bmr007-c3_0433859_0434119,b,Bmr007-c3,me013,Bmr007,sure .,2,16899
16903,Bmr007-c3_0440247_0440437,b,Bmr007-c3,me013,Bmr007,yeah .,2,16903
16907,Bmr007-c3_0449043_0449483,b,Bmr007-c3,me013,Bmr007,yeah .,2,16907
16908,Bmr007-c3_0454456_0454816,b,Bmr007-c3,me013,Bmr007,oh sure .,2,16908
16914,Bmr007-cb_0493618_0493868,b,Bmr007-cb,me011,Bmr007,uhhuh .,2,16914
16919,Bmr007-c4_0495519_0495729,b,Bmr007-c4,mn005,Bmr007,yeah .,2,16919
16934,Bmr007-c1_0547745_0548095,b,Bmr007-c1,fe016,Bmr007,uhhuh .,2,16934
16945,Bmr007-cb_0604270_0604580,b,Bmr007-cb,me011,Bmr007,yep .,2,16945
16949,Bmr007-c4_0605516_0605996,b,Bmr007-c4,mn005,Bmr007,yeah .,2,16949
16959,Bmr007-c4_0625824_0626164,b,Bmr007-c4,mn005,Bmr007,yeah .,2,16959
16972,Bmr007-c2_0637979_0638259,b,Bmr007-c2,mn014,Bmr007,yeah .,2,16972
16974,Bmr007-c1_0639939_0640349,b,Bmr007-c1,fe016,Bmr007,huh .,2,16974
16983,Bmr007-c3_0664860_0664950,b,Bmr007-c3,me013,Bmr007,yeah .,2,16983
16985,Bmr007-c3_0668883_0669473,b,Bmr007-c3,me013,Bmr007,yeah .,2,16985
16986,Bmr007-c0_0673854_0674154,b,Bmr007-c0,me018,Bmr007,uhhuh .,2,16986
16994,Bmr007-c3_0685461_0685691,b,Bmr007-c3,me013,Bmr007,yeah .,2,16994
16995,Bmr007-c3_0687782_0687952,b,Bmr007-c3,me013,Bmr007,yeah .,2,16995
16997,Bmr007-c0_0696943_0697283,b,Bmr007-c0,me018,Bmr007,uhhuh .,2,16997
16999,Bmr007-c0_0725542_0725872,b,Bmr007-c0,me018,Bmr007,uhhuh .,2,16999
17001,Bmr007-c3_0727065_0727275,b,Bmr007-c3,me013,Bmr007,yeah .,2,17001
17005,Bmr007-c8_0734203_0734363,b,Bmr007-c8,fe008,Bmr007,yeah .,2,17005
17008,Bmr007-c8_0740882_0741182,b,Bmr007-c8,fe008,Bmr007,uhhuh .,2,17008
17026,Bmr007-c8_0820993_0821283,b,Bmr007-c8,fe008,Bmr007,uhhuh .,2,17026
17028,Bmr007-c8_0826163_0826353,b,Bmr007-c8,fe008,Bmr007,yep .,2,17028
17029,Bmr007-c8_0829526_0829696,b,Bmr007-c8,fe008,Bmr007,okay .,2,17029
17030,Bmr007-c8_0832687_0832997,b,Bmr007-c8,fe008,Bmr007,uhhuh .,2,17030
17032,Bmr007-c8_0839482_0839702,b,Bmr007-c8,fe008,Bmr007,uhhuh .,2,17032
17040,Bmr007-ca_0854944_0855224,b,Bmr007-ca,mn017,Bmr007,yeah .,2,17040
17041,Bmr007-c2_0855192_0855492,b,Bmr007-c2,mn014,Bmr007,hmph .,2,17041
17044,Bmr007-cb_0856802_0857132,b,Bmr007-cb,me011,Bmr007,yep .,2,17044
17045,Bmr007-c8_0856811_0857101,b,Bmr007-c8,fe008,Bmr007,uhhuh .,2,17045
17048,Bmr007-c8_0857341_0857511,b,Bmr007-c8,fe008,Bmr007,yeah .,2,17048
17050,Bmr007-c4_0857888_0858408,b,Bmr007-c4,mn005,Bmr007,yeah .,2,17050
17051,Bmr007-c1_0858340_0859330,b,Bmr007-c1,fe016,Bmr007,uh but yeah .,2,17051
17054,Bmr007-c3_0860047_0860297,b,Bmr007-c3,me013,Bmr007,yeah .,2,17054
17055,Bmr007-c4_0860072_0860492,b,Bmr007-c4,mn005,Bmr007,yeah .,2,17055
17058,Bmr007-cb_0872228_0872558,b,Bmr007-cb,me011,Bmr007,uhhuh .,2,17058
17061,Bmr007-c1_0884346_0884676,b,Bmr007-c1,fe016,Bmr007,yeah .,2,17061
17067,Bmr007-c3_0892680_0892860,b,Bmr007-c3,me013,Bmr007,yeah .,2,17067
17071,Bmr007-c4_0903572_0903842,b,Bmr007-c4,mn005,Bmr007,yeah .,2,17071
17072,Bmr007-c4_0904082_0904352,b,Bmr007-c4,mn005,Bmr007,yeah .,2,17072
17073,Bmr007-c4_0906073_0906383,b,Bmr007-c4,mn005,Bmr007,huh .,2,17073
17076,Bmr007-c3_0907447_0907617,b,Bmr007-c3,me013,Bmr007,yeah .,2,17076
17084,Bmr007-cb_0932536_0932936,b,Bmr007-cb,me011,Bmr007,uhhuh .,2,17084
17085,Bmr007-c3_0933468_0933788,b,Bmr007-c3,me013,Bmr007,uhhuh .,2,17085
17091,Bmr007-c1_0954973_0955263,b,Bmr007-c1,fe016,Bmr007,uhhuh .,2,17091
17099,Bmr007-c3_0970699_0971019,b,Bmr007-c3,me013,Bmr007,uhhuh .,2,17099
17110,Bmr007-c3_1030680_1031090,b,Bmr007-c3,me013,Bmr007,uhhuh .,2,17110
17112,Bmr007-c3_1040310_1040600,b,Bmr007-c3,me013,Bmr007,uhhuh .,2,17112
17115,Bmr007-c3_1053510_1053840,b,Bmr007-c3,me013,Bmr007,uhhuh .,2,17115
17130,Bmr007-c3_1092190_1092390,b,Bmr007-c3,me013,Bmr007,yeah .,2,17130
17132,Bmr007-c3_1099510_1099830,b,Bmr007-c3,me013,Bmr007,yeah .,2,17132
17134,Bmr007-c3_1108080_1108370,b,Bmr007-c3,me013,Bmr007,yeah .,2,17134
17136,Bmr007-c3_1114230_1114380,b,Bmr007-c3,me013,Bmr007,yeah .,2,17136
17149,Bmr007-c1_1145350_1145670,b,Bmr007-c1,fe016,Bmr007,um .,2,17149
17153,Bmr007-c3_1161300_1161680,b,Bmr007-c3,me013,Bmr007,uhhuh .,2,17153
17168,Bmr007-c1_1192540_1192860,b,Bmr007-c1,fe016,Bmr007,uhhuh .,2,17168
17170,Bmr007-c4_1198670_1198980,b,Bmr007-c4,mn005,Bmr007,yeah .,2,17170
17191,Bmr007-cb_1247090_1247390,b,Bmr007-cb,me011,Bmr007,right .,2,17191
17202,Bmr007-c3_1261000_1261080,b,Bmr007-c3,me013,Bmr007,yeah .,2,17202
17206,Bmr007-cb_1282260_1282500,b,Bmr007-cb,me011,Bmr007,yep .,2,17206
17213,Bmr007-c1_1285070_1285760,b,Bmr007-c1,fe016,Bmr007,but yeah .,2,17213
17214,Bmr007-c4_1285870_1286350,b,Bmr007-c4,mn005,Bmr007,yeah .,2,17214
17217,Bmr007-c3_1292730_1293000,b,Bmr007-c3,me013,Bmr007,uhhuh .,2,17217
17218,Bmr007-c1_1292940_1293310,b,Bmr007-c1,fe016,Bmr007,right .,2,17218
17221,Bmr007-c3_1299360_1299950,b,Bmr007-c3,me013,Bmr007,uhhuh .,2,17221
17223,Bmr007-c1_1308480_1308740,b,Bmr007-c1,fe016,Bmr007,right .,2,17223
17227,Bmr007-c1_1323210_1323490,b,Bmr007-c1,fe016,Bmr007,right .,2,17227
17238,Bmr007-c4_1367830_1368230,b,Bmr007-c4,mn005,Bmr007,yeah .,2,17238
17247,Bmr007-cb_1381280_1381740,b,Bmr007-cb,me011,Bmr007,um .,2,17247
17248,Bmr007-ca_1382930_1383350,b,Bmr007-ca,mn017,Bmr007,yeah .,2,17248
17251,Bmr007-c4_1385630_1385830,b,Bmr007-c4,mn005,Bmr007,yeah yeah yeah .,2,17251
17266,Bmr007-c1_1412170_1412390,b,Bmr007-c1,fe016,Bmr007,yeah .,2,17266
17270,Bmr007-c1_1415870_1416120,b,Bmr007-c1,fe016,Bmr007,yes .,2,17270
17271,Bmr007-c1_1417010_1417370,b,Bmr007-c1,fe016,Bmr007,right .,2,17271
17277,Bmr007-c1_1425150_1425420,b,Bmr007-c1,fe016,Bmr007,oh .,2,17277
17283,Bmr007-c0_1462880_1463650,b,Bmr007-c0,me018,Bmr007,huh .,2,17283
17284,Bmr007-c0_1465380_1465770,b,Bmr007-c0,me018,Bmr007,uhhuh .,2,17284
17288,Bmr007-c4_1469780_1470490,b,Bmr007-c4,mn005,Bmr007,more yeah .,2,17288
17291,Bmr007-c1_1476550_1476880,b,Bmr007-c1,fe016,Bmr007,yeah .,2,17291
17294,Bmr007-c3_1479720_1479880,b,Bmr007-c3,me013,Bmr007,yeah .,2,17294
17296,Bmr007-ca_1483890_1484140,b,Bmr007-ca,mn017,Bmr007,right .,2,17296
17301,Bmr007-cb_1491240_1491600,b,Bmr007-cb,me011,Bmr007,uhhuh .,2,17301
17303,Bmr007-c4_1505390_1505600,b,Bmr007-c4,mn005,Bmr007,yeah .,2,17303
17305,Bmr007-c4_1509020_1509310,b,Bmr007-c4,mn005,Bmr007,yeah .,2,17305
17307,Bmr007-c4_1509900_1510160,b,Bmr007-c4,mn005,Bmr007,yeah .,2,17307
17308,Bmr007-c3_1509930_1510160,b,Bmr007-c3,me013,Bmr007,yeah .,2,17308
17310,Bmr007-c4_1510570_1510790,b,Bmr007-c4,mn005,Bmr007,yeah .,2,17310
17314,Bmr007-c1_1517030_1517970,b,Bmr007-c1,fe016,Bmr007,uhhuh .,2,17314
17317,Bmr007-c3_1537220_1537430,b,Bmr007-c3,me013,Bmr007,yeah .,2,17317
17330,Bmr007-c3_1560190_1560330,b,Bmr007-c3,me013,Bmr007,yeah .,2,17330
17338,Bmr007-cb_1579830_1579890,b,Bmr007-cb,me011,Bmr007,ach .,2,17338
17348,Bmr007-cb_1628560_1629090,b,Bmr007-cb,me011,Bmr007,uhhuh .,2,17348
17350,Bmr007-c8_1637170_1637460,b,Bmr007-c8,fe008,Bmr007,uhhuh .,2,17350
17353,Bmr007-c8_1648820_1649090,b,Bmr007-c8,fe008,Bmr007,uhhuh .,2,17353
17357,Bmr007-c8_1651670_1651880,b,Bmr007-c8,fe008,Bmr007,uhhuh .,2,17357
17359,Bmr007-c4_1652440_1652910,b,Bmr007-c4,mn005,Bmr007,yeah .,2,17359
17364,Bmr007-cb_1666000_1666250,b,Bmr007-cb,me011,Bmr007,yep .,2,17364
17367,Bmr007-c3_1671290_1671510,b,Bmr007-c3,me013,Bmr007,yeah .,2,17367
17371,Bmr007-c8_1673110_1673850,b,Bmr007-c8,fe008,Bmr007,yeah .,2,17371
17372,Bmr007-c4_1673140_1673630,b,Bmr007-c4,mn005,Bmr007,yeah .,2,17372
17374,Bmr007-c1_1673910_1674290,b,Bmr007-c1,fe016,Bmr007,right .,2,17374
17375,Bmr007-c3_1674370_1674630,b,Bmr007-c3,me013,Bmr007,yeah .,2,17375
17377,Bmr007-cb_1678040_1678470,b,Bmr007-cb,me011,Bmr007,uhhuh .,2,17377
17386,Bmr007-c3_1698880_1699160,b,Bmr007-c3,me013,Bmr007,yeah .,2,17386
17388,Bmr007-c3_1706080_1706320,b,Bmr007-c3,me013,Bmr007,uhhuh .,2,17388
17393,Bmr007-c3_1728800_1729120,b,Bmr007-c3,me013,Bmr007,uhhuh .,2,17393
17398,Bmr007-c3_1740520_1741100,b,Bmr007-c3,me013,Bmr007,well okay .,2,17398
17399,Bmr007-c4_1740540_1740890,b,Bmr007-c4,mn005,Bmr007,yeah .,2,17399
17406,Bmr007-c3_1755780_1756000,b,Bmr007-c3,me013,Bmr007,uhhuh .,2,17406
17414,Bmr007-c3_1778460_1778840,b,Bmr007-c3,me013,Bmr007,yeah .,2,17414
17418,Bmr007-c3_1783410_1783620,b,Bmr007-c3,me013,Bmr007,yeah .,2,17418
17420,Bmr007-c2_1788040_1788280,b,Bmr007-c2,mn014,Bmr007,yeah .,2,17420
17427,Bmr007-c2_1806040_1806220,b,Bmr007-c2,mn014,Bmr007,yeah .,2,17427
17431,Bmr007-ca_1807290_1808180,b,Bmr007-ca,mn017,Bmr007,yeah yeah .,2,17431
17440,Bmr007-c8_1825630_1825970,b,Bmr007-c8,fe008,Bmr007,yeah .,2,17440
17441,Bmr007-c3_1825950_1826190,b,Bmr007-c3,me013,Bmr007,yes .,2,17441
17449,Bmr007-c4_1836310_1837130,b,Bmr007-c4,mn005,Bmr007,@reject@ yeah yeah .,2,17449
17450,Bmr007-c4_1837950_1838190,b,Bmr007-c4,mn005,Bmr007,yeah .,2,17450
17453,Bmr007-c4_1840330_1840460,b,Bmr007-c4,mn005,Bmr007,yeah .,2,17453
17456,Bmr007-c4_1841940_1842000,b,Bmr007-c4,mn005,Bmr007,yeah .,2,17456
17471,Bmr007-c1_1865490_1866060,b,Bmr007-c1,fe016,Bmr007,yeah yeah .,2,17471
17472,Bmr007-c4_1866280_1866460,b,Bmr007-c4,mn005,Bmr007,yeah .,2,17472
17475,Bmr007-c2_1870430_1870630,b,Bmr007-c2,mn014,Bmr007,uhhuh .,2,17475
17482,Bmr007-c4_1876070_1878470,b,Bmr007-c4,mn005,Bmr007,the chair- - yeah .,2,17482
17484,Bmr007-c2_1876950_1877150,b,Bmr007-c2,mn014,Bmr007,yeah .,2,17484
17485,Bmr007-cb_1877400_1877690,b,Bmr007-cb,me011,Bmr007,yep .,2,17485
17490,Bmr007-cb_1885720_1885930,b,Bmr007-cb,me011,Bmr007,yeah .,2,17490
17498,Bmr007-ca_1892780_1893180,b,Bmr007-ca,mn017,Bmr007,yeah .,2,17498
17508,Bmr007-c3_1909660_1910060,b,Bmr007-c3,me013,Bmr007,huh .,2,17508
17509,Bmr007-ca_1911000_1911290,b,Bmr007-ca,mn017,Bmr007,yeah .,2,17509
17512,Bmr007-cb_1914990_1915420,b,Bmr007-cb,me011,Bmr007,huh .,2,17512
17517,Bmr007-c8_1926300_1926530,b,Bmr007-c8,fe008,Bmr007,yeah .,2,17517
17522,Bmr007-ca_1936350_1936680,b,Bmr007-ca,mn017,Bmr007,yeah .,2,17522
17525,Bmr007-c8_1940740_1940830,b,Bmr007-c8,fe008,Bmr007,yeah .,2,17525
17527,Bmr007-c8_1941320_1941410,b,Bmr007-c8,fe008,Bmr007,yeah .,2,17527
17540,Bmr007-c0_1984750_1984950,b,Bmr007-c0,me018,Bmr007,yeah .,2,17540
17544,Bmr007-c0_1993410_1993760,b,Bmr007-c0,me018,Bmr007,uhhuh .,2,17544
17552,Bmr007-c0_2003070_2003230,b,Bmr007-c0,me018,Bmr007,okay .,2,17552
17557,Bmr007-c8_2012250_2012420,b,Bmr007-c8,fe008,Bmr007,huh .,2,17557
17558,Bmr007-c8_2013850_2014150,b,Bmr007-c8,fe008,Bmr007,okay .,2,17558
17563,Bmr007-c8_2035990_2036170,b,Bmr007-c8,fe008,Bmr007,okay .,2,17563
17581,Bmr007-c0_2114820_2115230,b,Bmr007-c0,me018,Bmr007,huh .,2,17581
17630,Bmr007-c4_2275770_2275870,b,Bmr007-c4,mn005,Bmr007,yeah .,2,17630
17631,Bmr007-c4_2276040_2276280,b,Bmr007-c4,mn005,Bmr007,yeah .,2,17631
17634,Bmr007-c3_2277770_2277980,b,Bmr007-c3,me013,Bmr007,yeah .,2,17634
17638,Bmr007-cb_2309100_2309330,b,Bmr007-cb,me011,Bmr007,right .,2,17638
17640,Bmr007-cb_2333480_2333790,b,Bmr007-cb,me011,Bmr007,uhhuh .,2,17640
17645,Bmr007-c3_2352890_2353670,b,Bmr007-c3,me013,Bmr007,uhhuh .,2,17645
17646,Bmr007-c3_2354860_2355230,b,Bmr007-c3,me013,Bmr007,uhhuh .,2,17646
17649,Bmr007-c3_2380440_2380950,b,Bmr007-c3,me013,Bmr007,uhhuh .,2,17649
17651,Bmr007-c4_2390220_2390480,b,Bmr007-c4,mn005,Bmr007,yeah .,2,17651
17652,Bmr007-cb_2392450_2392660,b,Bmr007-cb,me011,Bmr007,yep .,2,17652
17653,Bmr007-c4_2393010_2393200,b,Bmr007-c4,mn005,Bmr007,yeah .,2,17653
17655,Bmr007-c4_2394200_2394890,b,Bmr007-c4,mn005,Bmr007,yeah yeah yeah yeah .,2,17655
17657,Bmr007-c4_2399270_2399620,b,Bmr007-c4,mn005,Bmr007,yeah .,2,17657
17659,Bmr007-c4_2400890_2402460,b,Bmr007-c4,mn005,Bmr007,yeah yeah yeah yeah .,2,17659
17661,Bmr007-c4_2407010_2407240,b,Bmr007-c4,mn005,Bmr007,uhhuh .,2,17661
17666,Bmr007-c3_2431680_2432410,b,Bmr007-c3,me013,Bmr007,uhhuh .,2,17666
17668,Bmr007-c3_2433610_2434090,b,Bmr007-c3,me013,Bmr007,uhhuh .,2,17668
17673,Bmr007-c3_2444930_2445140,b,Bmr007-c3,me013,Bmr007,uhhuh .,2,17673
17678,Bmr007-c3_2475020_2475350,b,Bmr007-c3,me013,Bmr007,uhhuh .,2,17678
17681,Bmr007-c3_2499790_2500340,b,Bmr007-c3,me013,Bmr007,uhhuh .,2,17681
17683,Bmr007-c3_2505730_2506350,b,Bmr007-c3,me013,Bmr007,uhhuh .,2,17683
17685,Bmr007-c3_2523060_2523380,b,Bmr007-c3,me013,Bmr007,uhhuh .,2,17685
17686,Bmr007-c3_2529090_2529690,b,Bmr007-c3,me013,Bmr007,uhhuh .,2,17686
17693,Bmr007-c3_2548970_2549500,b,Bmr007-c3,me013,Bmr007,uhhuh .,2,17693
17702,Bmr007-c4_2574990_2575230,b,Bmr007-c4,mn005,Bmr007,yeah .,2,17702
17707,Bmr007-c4_2597460_2597730,b,Bmr007-c4,mn005,Bmr007,yeah .,2,17707
17712,Bmr007-c4_2608200_2608580,b,Bmr007-c4,mn005,Bmr007,yeah .,2,17712
17714,Bmr007-c4_2611140_2611380,b,Bmr007-c4,mn005,Bmr007,yeah .,2,17714
17722,Bmr007-c4_2636880_2637150,b,Bmr007-c4,mn005,Bmr007,yeah .,2,17722
17729,Bmr007-c0_2644950_2645080,b,Bmr007-c0,me018,Bmr007,yeah .,2,17729
17731,Bmr007-ca_2646370_2646680,b,Bmr007-ca,mn017,Bmr007,okay .,2,17731
17737,Bmr007-c3_2667490_2667890,b,Bmr007-c3,me013,Bmr007,yeah .,2,17737
17741,Bmr007-c4_2685110_2685440,b,Bmr007-c4,mn005,Bmr007,yeah .,2,17741
17750,Bmr007-c4_2697180_2697460,b,Bmr007-c4,mn005,Bmr007,yeah .,2,17750
17752,Bmr007-ca_2700690_2701520,b,Bmr007-ca,mn017,Bmr007,huh .,2,17752
17753,Bmr007-c4_2704100_2705120,b,Bmr007-c4,mn005,Bmr007,yeah yeah .,2,17753
17754,Bmr007-ca_2704790_2705420,b,Bmr007-ca,mn017,Bmr007,huh .,2,17754
17755,Bmr007-ca_2707590_2708180,b,Bmr007-ca,mn017,Bmr007,uhhuh .,2,17755
17757,Bmr007-ca_2712490_2713000,b,Bmr007-ca,mn017,Bmr007,uhhuh .,2,17757
17762,Bmr007-c3_2730430_2730860,b,Bmr007-c3,me013,Bmr007,yeah .,2,17762
17764,Bmr007-c3_2734580_2734960,b,Bmr007-c3,me013,Bmr007,yeah .,2,17764
17766,Bmr007-c8_2736260_2736640,b,Bmr007-c8,fe008,Bmr007,uhhuh .,2,17766
17787,Bmr007-c4_2810920_2811230,b,Bmr007-c4,mn005,Bmr007,yeah .,2,17787
17789,Bmr007-c4_2812260_2812640,b,Bmr007-c4,mn005,Bmr007,yeah .,2,17789
17790,Bmr007-c4_2816340_2816590,b,Bmr007-c4,mn005,Bmr007,yeah .,2,17790
17791,Bmr007-c4_2821220_2821530,b,Bmr007-c4,mn005,Bmr007,yeah .,2,17791
17793,Bmr007-c4_2821690_2821950,b,Bmr007-c4,mn005,Bmr007,yeah .,2,17793
17795,Bmr007-c4_2822550_2822800,b,Bmr007-c4,mn005,Bmr007,yeah .,2,17795
17797,Bmr007-c4_2824930_2825190,b,Bmr007-c4,mn005,Bmr007,yeah .,2,17797
17798,Bmr007-c4_2826370_2826570,b,Bmr007-c4,mn005,Bmr007,yeah .,2,17798
17800,Bmr007-c4_2832680_2832820,b,Bmr007-c4,mn005,Bmr007,yeah .,2,17800
17803,Bmr007-c4_2834320_2834590,b,Bmr007-c4,mn005,Bmr007,yeah .,2,17803
17814,Bmr007-c3_2848150_2848500,b,Bmr007-c3,me013,Bmr007,yeah .,2,17814
17816,Bmr007-c4_2855280_2856150,b,Bmr007-c4,mn005,Bmr007,yeah yeah .,2,17816
17819,Bmr007-c2_2855760_2855930,b,Bmr007-c2,mn014,Bmr007,yeah .,2,17819
17820,Bmr007-c8_2856550_2857390,b,Bmr007-c8,fe008,Bmr007,uh .,2,17820
17822,Bmr007-c4_2856940_2857230,b,Bmr007-c4,mn005,Bmr007,yeah .,2,17822
17826,Bmr007-c3_2865120_2865600,b,Bmr007-c3,me013,Bmr007,uhhuh .,2,17826
17830,Bmr007-cb_2873120_2873550,b,Bmr007-cb,me011,Bmr007,uhhuh .,2,17830
17836,Bmr007-c3_2879050_2882770,b,Bmr007-c3,me013,Bmr007,w- - yeah .,2,17836
17844,Bmr007-c3_2898030_2898290,b,Bmr007-c3,me013,Bmr007,yeah .,2,17844
17856,Bmr007-c8_2913770_2914050,b,Bmr007-c8,fe008,Bmr007,okay .,2,17856
17886,Bmr007-cb_3032150_3032490,b,Bmr007-cb,me011,Bmr007,uhhuh .,2,17886
17894,Bmr007-cb_3048130_3048400,b,Bmr007-cb,me011,Bmr007,yep .,2,17894
17898,Bmr007-c3_3052030_3052260,b,Bmr007-c3,me013,Bmr007,yeah .,2,17898
17899,Bmr007-c3_3052970_3053680,b,Bmr007-c3,me013,Bmr007,yeah yeah .,2,17899
17904,Bmr007-c4_3066680_3066860,b,Bmr007-c4,mn005,Bmr007,yeah .,2,17904
17915,Bmr007-c2_3090700_3091820,b,Bmr007-c2,mn014,Bmr007,okay okay .,2,17915
17917,Bmr007-c3_3093230_3093440,b,Bmr007-c3,me013,Bmr007,yeah .,2,17917
17920,Bmr007-c2_3103910_3104120,b,Bmr007-c2,mn014,Bmr007,okay .,2,17920
17923,Bmr007-c2_3110860_3111030,b,Bmr007-c2,mn014,Bmr007,okay .,2,17923
17933,Bmr007-c4_3128990_3129510,b,Bmr007-c4,mn005,Bmr007,uh yeah .,2,17933
17936,Bmr007-c2_3133190_3133360,b,Bmr007-c2,mn014,Bmr007,yeah .,2,17936
17937,Bmr007-c2_3135620_3135860,b,Bmr007-c2,mn014,Bmr007,yeah .,2,17937
17941,Bmr007-c8_3139610_3139980,b,Bmr007-c8,fe008,Bmr007,huh .,2,17941
17948,Bmr007-c0_3146460_3146750,b,Bmr007-c0,me018,Bmr007,yeah .,2,17948
